latitude,longitude,Date,frp,confidence,type,Year,Month,Season,County
40.42834,-105.26,2024-07-30,1.96,n,0,2024,7,Summer,Larimer
40.42332,-105.25462,2024-07-30,5.4,n,0,2024,7,Summer,Larimer
40.42286,-105.24872,2024-07-30,5.4,n,0,2024,7,Summer,Larimer
40.42385,-105.26142,2024-07-30,3.55,n,0,2024,7,Summer,Larimer
40.41933,-105.2626,2024-07-30,3.55,n,0,2024,7,Summer,Larimer
40.41883,-105.25613,2024-07-30,5.4,n,0,2024,7,Summer,Larimer
40.41835,-105.24992,2024-07-30,5.4,n,0,2024,7,Summer,Larimer
40.09354,-104.88692,2024-07-30,1.08,n,0,2024,7,Summer,Weld
38.23298,-104.6068,2024-07-30,1.91,n,0,2024,7,Summer,Pueblo
40.45557,-105.25955,2024-07-30,3.18,n,0,2024,7,Summer,Larimer
40.45336,-105.25262,2024-07-30,3.41,n,0,2024,7,Summer,Larimer
40.44954,-105.26295,2024-07-30,4.2,n,0,2024,7,Summer,Larimer
40.44764,-105.25699,2024-07-30,7.08,n,0,2024,7,Summer,Larimer
40.45123,-105.26826,2024-07-30,4.2,n,0,2024,7,Summer,Larimer
40.44492,-105.24847,2024-07-30,7.08,n,0,2024,7,Summer,Larimer
40.44204,-105.23942,2024-07-30,7.2,n,0,2024,7,Summer,Larimer
40.44495,-105.27088,2024-07-30,4.2,n,0,2024,7,Summer,Larimer
40.43954,-105.25393,2024-07-30,7.08,n,0,2024,7,Summer,Larimer
40.44736,-105.27845,2024-07-30,5.26,n,0,2024,7,Summer,Larimer
40.44323,-105.26549,2024-07-30,4.2,n,0,2024,7,Summer,Larimer
40.43341,-105.23473,2024-07-30,7.2,n,0,2024,7,Summer,Larimer
40.43119,-105.2501,2024-07-30,5.82,n,0,2024,7,Summer,Larimer
40.42803,-105.24019,2024-07-30,5.82,n,0,2024,7,Summer,Larimer
40.43895,-105.27441,2024-07-30,2.82,n,0,2024,7,Summer,Larimer
40.43678,-105.2676,2024-07-30,2.82,n,0,2024,7,Summer,Larimer
40.43046,-105.27011,2024-07-30,2.82,n,0,2024,7,Summer,Larimer
40.4283,-105.26333,2024-07-30,4.43,n,0,2024,7,Summer,Larimer
40.42655,-105.25788,2024-07-30,4.43,n,0,2024,7,Summer,Larimer
40.42459,-105.25175,2024-07-30,5.82,n,0,2024,7,Summer,Larimer
40.42173,-105.26507,2024-07-30,5.08,n,0,2024,7,Summer,Larimer
40.4198,-105.25904,2024-07-30,5.08,n,0,2024,7,Summer,Larimer
40.41777,-105.25269,2024-07-30,6.25,n,0,2024,7,Summer,Larimer
40.4477,-105.25945,2024-07-30,5.15,n,0,2024,7,Summer,Larimer
40.45111,-105.27032,2024-07-30,4.33,n,0,2024,7,Summer,Larimer
40.4494,-105.26488,2024-07-30,5.15,n,0,2024,7,Summer,Larimer
40.44545,-105.25223,2024-07-30,6.49,n,0,2024,7,Summer,Larimer
40.44241,-105.24247,2024-07-30,6.49,n,0,2024,7,Summer,Larimer
40.44499,-105.27347,2024-07-30,4.33,n,0,2024,7,Summer,Larimer
40.43724,-105.24871,2024-07-30,6.49,n,0,2024,7,Summer,Larimer
40.4431,-105.26742,2024-07-30,5.15,n,0,2024,7,Summer,Larimer
40.43966,-105.25645,2024-07-30,6.49,n,0,2024,7,Summer,Larimer
40.43676,-105.26984,2024-07-30,4.48,n,0,2024,7,Summer,Larimer
40.4287,-105.24413,2024-07-30,4.78,n,0,2024,7,Summer,Larimer
40.43142,-105.2528,2024-07-30,3.56,n,0,2024,7,Summer,Larimer
40.42825,-105.26534,2024-07-30,4.48,n,0,2024,7,Summer,Larimer
40.42647,-105.25968,2024-07-30,3.56,n,0,2024,7,Summer,Larimer
40.4247,-105.25406,2024-07-30,3.56,n,0,2024,7,Summer,Larimer
40.4221,-105.24576,2024-07-30,4.78,n,0,2024,7,Summer,Larimer
40.41984,-105.2612,2024-07-30,5.18,n,0,2024,7,Summer,Larimer
40.41788,-105.25495,2024-07-30,5.18,n,0,2024,7,Summer,Larimer
40.42181,-105.26747,2024-07-30,4.36,n,0,2024,7,Summer,Larimer
40.41582,-105.24838,2024-07-30,2.8,n,0,2024,7,Summer,Larimer
40.08891,-104.88934,2024-07-30,0.67,n,0,2024,7,Summer,Weld
40.24082,-105.26282,2024-07-30,46.46,n,0,2024,7,Summer,Boulder
40.41791,-105.25504,2024-07-30,17.49,n,0,2024,7,Summer,Larimer
40.42229,-105.25087,2024-07-30,41.24,n,0,2024,7,Summer,Larimer
40.42138,-105.25593,2024-07-30,17.49,n,0,2024,7,Summer,Larimer
40.42043,-105.26116,2024-07-30,17.49,n,0,2024,7,Summer,Larimer
40.43265,-105.23364,2024-07-30,32.24,n,0,2024,7,Summer,Larimer
40.4318,-105.23832,2024-07-30,19.02,n,0,2024,7,Summer,Larimer
40.43695,-105.22986,2024-07-30,23.76,n,0,2024,7,Summer,Larimer
40.4404,-105.25082,2024-07-30,14.11,n,0,2024,7,Summer,Larimer
40.43765,-105.26604,2024-07-30,24.77,n,0,2024,7,Summer,Larimer
40.44382,-105.25191,2024-07-30,14.11,n,0,2024,7,Summer,Larimer
40.46697,-105.25931,2024-07-31,9.31,n,0,2024,7,Summer,Larimer
40.46663,-105.2498,2024-07-31,4.35,n,0,2024,7,Summer,Larimer
40.46173,-105.27733,2024-07-31,3.56,n,0,2024,7,Summer,Larimer
40.46155,-105.27243,2024-07-31,5.9,n,0,2024,7,Summer,Larimer
40.46113,-105.26071,2024-07-31,40.66,n,0,2024,7,Summer,Larimer
40.46075,-105.25003,2024-07-31,15.36,n,0,2024,7,Summer,Larimer
40.46265,-105.30299,2024-07-31,8.34,n,0,2024,7,Summer,Larimer
40.46212,-105.28837,2024-07-31,7.94,n,0,2024,7,Summer,Larimer
40.46193,-105.28281,2024-07-31,3.56,n,0,2024,7,Summer,Larimer
40.46135,-105.26692,2024-07-31,5.9,n,0,2024,7,Summer,Larimer
40.4564,-105.29329,2024-07-31,7.94,n,0,2024,7,Summer,Larimer
40.45623,-105.28849,2024-07-31,7.94,n,0,2024,7,Summer,Larimer
40.45605,-105.28357,2024-07-31,3.56,n,0,2024,7,Summer,Larimer
40.45488,-105.25084,2024-07-31,15.36,n,0,2024,7,Summer,Larimer
40.4547,-105.2459,2024-07-31,15.36,n,0,2024,7,Summer,Larimer
40.45783,-105.33375,2024-07-31,0.9,n,0,2024,7,Summer,Larimer
40.45766,-105.32899,2024-07-31,0.9,n,0,2024,7,Summer,Larimer
40.45748,-105.3239,2024-07-31,1.45,n,0,2024,7,Summer,Larimer
40.4573,-105.31858,2024-07-31,1.45,n,0,2024,7,Summer,Larimer
40.4571,-105.3131,2024-07-31,2.53,n,0,2024,7,Summer,Larimer
40.45691,-105.30778,2024-07-31,2.53,n,0,2024,7,Summer,Larimer
40.45673,-105.3027,2024-07-31,8.34,n,0,2024,7,Summer,Larimer
40.45587,-105.27861,2024-07-31,3.56,n,0,2024,7,Summer,Larimer
40.45507,-105.25603,2024-07-31,40.66,n,0,2024,7,Summer,Larimer
40.45136,-105.31791,2024-07-31,13.05,n,0,2024,7,Summer,Larimer
40.45098,-105.30696,2024-07-31,107.06,n,0,2024,7,Summer,Larimer
40.45065,-105.29771,2024-07-31,109.12,n,0,2024,7,Summer,Larimer
40.45049,-105.29309,2024-07-31,6.45,n,0,2024,7,Summer,Larimer
40.44884,-105.24678,2024-07-31,4.93,n,0,2024,7,Summer,Larimer
40.45176,-105.32938,2024-07-31,2.5,n,0,2024,7,Summer,Larimer
40.45156,-105.32379,2024-07-31,13.05,n,0,2024,7,Summer,Larimer
40.45033,-105.28841,2024-07-31,6.45,n,0,2024,7,Summer,Larimer
40.45015,-105.28377,2024-07-31,3.38,n,0,2024,7,Summer,Larimer
40.44999,-105.27914,2024-07-31,3.38,n,0,2024,7,Summer,Larimer
40.44868,-105.24226,2024-07-31,2.53,n,0,2024,7,Summer,Larimer
40.44522,-105.31097,2024-07-31,107.06,n,0,2024,7,Summer,Larimer
40.44474,-105.29738,2024-07-31,109.12,n,0,2024,7,Summer,Larimer
40.44458,-105.29283,2024-07-31,6.45,n,0,2024,7,Summer,Larimer
40.44442,-105.2883,2024-07-31,6.45,n,0,2024,7,Summer,Larimer
40.44426,-105.28382,2024-07-31,3.38,n,0,2024,7,Summer,Larimer
40.4441,-105.27937,2024-07-31,3.38,n,0,2024,7,Summer,Larimer
40.44394,-105.27483,2024-07-31,4.25,n,0,2024,7,Summer,Larimer
40.44565,-105.32353,2024-07-31,13.05,n,0,2024,7,Summer,Larimer
40.44375,-105.26948,2024-07-31,4.25,n,0,2024,7,Summer,Larimer
40.43933,-105.31163,2024-07-31,6.12,n,0,2024,7,Summer,Larimer
40.43916,-105.30672,2024-07-31,6.12,n,0,2024,7,Summer,Larimer
40.439,-105.30205,2024-07-31,5.95,n,0,2024,7,Summer,Larimer
40.43975,-105.32397,2024-07-31,2.41,n,0,2024,7,Summer,Larimer
40.43953,-105.31746,2024-07-31,2.41,n,0,2024,7,Summer,Larimer
40.43883,-105.29726,2024-07-31,5.95,n,0,2024,7,Summer,Larimer
40.43867,-105.29282,2024-07-31,1.6,n,0,2024,7,Summer,Larimer
40.43852,-105.28835,2024-07-31,1.6,n,0,2024,7,Summer,Larimer
40.43836,-105.28396,2024-07-31,1.7,n,0,2024,7,Summer,Larimer
40.43821,-105.27957,2024-07-31,1.7,n,0,2024,7,Summer,Larimer
40.43805,-105.27511,2024-07-31,1.95,n,0,2024,7,Summer,Larimer
40.43788,-105.27034,2024-07-31,1.95,n,0,2024,7,Summer,Larimer
40.4332,-105.30534,2024-07-31,5.95,n,0,2024,7,Summer,Larimer
40.43302,-105.30026,2024-07-31,5.95,n,0,2024,7,Summer,Larimer
40.43337,-105.31028,2024-07-31,6.12,n,0,2024,7,Summer,Larimer
40.43285,-105.29507,2024-07-31,1.6,n,0,2024,7,Summer,Larimer
40.43266,-105.2898,2024-07-31,1.6,n,0,2024,7,Summer,Larimer
40.46349,-105.27772,2024-07-31,3.08,n,0,2024,7,Summer,Larimer
40.46328,-105.27274,2024-07-31,3.08,n,0,2024,7,Summer,Larimer
40.4628,-105.26119,2024-07-31,22.18,n,0,2024,7,Summer,Larimer
40.46235,-105.25046,2024-07-31,36.04,n,0,2024,7,Summer,Larimer
40.46372,-105.28325,2024-07-31,4.86,n,0,2024,7,Summer,Larimer
40.46306,-105.26735,2024-07-31,22.18,n,0,2024,7,Summer,Larimer
40.45845,-105.29855,2024-07-31,13.21,n,0,2024,7,Summer,Larimer
40.45806,-105.28902,2024-07-31,4.86,n,0,2024,7,Summer,Larimer
40.45785,-105.28398,2024-07-31,4.86,n,0,2024,7,Summer,Larimer
40.45671,-105.25642,2024-07-31,36.04,n,0,2024,7,Summer,Larimer
40.45649,-105.25124,2024-07-31,36.04,n,0,2024,7,Summer,Larimer
40.45629,-105.24638,2024-07-31,9.45,n,0,2024,7,Summer,Larimer
40.45951,-105.32443,2024-07-31,1.73,n,0,2024,7,Summer,Larimer
40.4593,-105.31927,2024-07-31,1.13,n,0,2024,7,Summer,Larimer
40.45907,-105.31385,2024-07-31,1.13,n,0,2024,7,Summer,Larimer
40.45885,-105.30848,2024-07-31,3.27,n,0,2024,7,Summer,Larimer
40.45864,-105.30335,2024-07-31,3.27,n,0,2024,7,Summer,Larimer
40.45764,-105.27885,2024-07-31,3.08,n,0,2024,7,Summer,Larimer
40.45743,-105.2739,2024-07-31,3.08,n,0,2024,7,Summer,Larimer
40.45314,-105.31316,2024-07-31,37.99,n,0,2024,7,Summer,Larimer
40.45253,-105.29833,2024-07-31,37.73,n,0,2024,7,Summer,Larimer
40.45234,-105.29369,2024-07-31,37.73,n,0,2024,7,Summer,Larimer
40.45043,-105.2471,2024-07-31,3.19,n,0,2024,7,Summer,Larimer
40.45382,-105.32979,2024-07-31,2.4,n,0,2024,7,Summer,Larimer
40.45359,-105.32446,2024-07-31,2.4,n,0,2024,7,Summer,Larimer
40.45337,-105.31882,2024-07-31,37.99,n,0,2024,7,Summer,Larimer
40.45215,-105.28897,2024-07-31,4.59,n,0,2024,7,Summer,Larimer
40.45196,-105.28428,2024-07-31,4.59,n,0,2024,7,Summer,Larimer
40.45177,-105.2796,2024-07-31,3.11,n,0,2024,7,Summer,Larimer
40.45024,-105.24255,2024-07-31,3.19,n,0,2024,7,Summer,Larimer
40.44741,-105.31773,2024-07-31,37.99,n,0,2024,7,Summer,Larimer
40.44717,-105.31169,2024-07-31,37.99,n,0,2024,7,Summer,Larimer
40.44679,-105.30236,2024-07-31,155.23,n,0,2024,7,Summer,Larimer
40.44661,-105.29793,2024-07-31,37.73,n,0,2024,7,Summer,Larimer
40.44643,-105.29339,2024-07-31,37.73,n,0,2024,7,Summer,Larimer
40.44624,-105.2888,2024-07-31,4.59,n,0,2024,7,Summer,Larimer
40.44606,-105.28427,2024-07-31,4.59,n,0,2024,7,Summer,Larimer
40.44587,-105.2798,2024-07-31,3.11,n,0,2024,7,Summer,Larimer
40.44767,-105.32421,2024-07-31,2.4,n,0,2024,7,Summer,Larimer
40.44569,-105.27525,2024-07-31,3.11,n,0,2024,7,Summer,Larimer
40.44548,-105.27016,2024-07-31,2.81,n,0,2024,7,Summer,Larimer
40.44151,-105.31779,2024-07-31,3.8,n,0,2024,7,Summer,Larimer
40.44127,-105.31183,2024-07-31,3.8,n,0,2024,7,Summer,Larimer
40.44107,-105.30694,2024-07-31,6.52,n,0,2024,7,Summer,Larimer
40.4398,-105.27552,2024-07-31,3.58,n,0,2024,7,Summer,Larimer
40.43961,-105.27081,2024-07-31,3.57,n,0,2024,7,Summer,Larimer
40.44203,-105.33086,2024-07-31,1.31,n,0,2024,7,Summer,Larimer
40.44177,-105.3244,2024-07-31,1.31,n,0,2024,7,Summer,Larimer
40.44088,-105.30233,2024-07-31,6.52,n,0,2024,7,Summer,Larimer
40.4407,-105.2977,2024-07-31,3.92,n,0,2024,7,Summer,Larimer
40.44052,-105.29317,2024-07-31,3.92,n,0,2024,7,Summer,Larimer
40.44034,-105.28874,2024-07-31,1.26,n,0,2024,7,Summer,Larimer
40.44016,-105.28436,2024-07-31,1.26,n,0,2024,7,Summer,Larimer
40.43998,-105.27997,2024-07-31,3.58,n,0,2024,7,Summer,Larimer
40.43486,-105.29943,2024-07-31,3.92,n,0,2024,7,Summer,Larimer
40.43569,-105.32009,2024-07-31,3.8,n,0,2024,7,Summer,Larimer
40.43546,-105.31424,2024-07-31,3.8,n,0,2024,7,Summer,Larimer
40.43525,-105.3091,2024-07-31,6.52,n,0,2024,7,Summer,Larimer
40.43467,-105.29448,2024-07-31,3.92,n,0,2024,7,Summer,Larimer
40.43447,-105.28965,2024-07-31,1.26,n,0,2024,7,Summer,Larimer
40.43428,-105.2849,2024-07-31,1.26,n,0,2024,7,Summer,Larimer
40.42911,-105.30325,2024-07-31,0.9,n,0,2024,7,Summer,Larimer
40.42889,-105.29783,2024-07-31,0.9,n,0,2024,7,Summer,Larimer
40.42867,-105.29204,2024-07-31,1.89,n,0,2024,7,Summer,Larimer
40.42844,-105.28637,2024-07-31,1.89,n,0,2024,7,Summer,Larimer
40.42657,-105.23958,2024-07-31,1.73,n,0,2024,7,Summer,Larimer
40.4264,-105.23537,2024-07-31,1.73,n,0,2024,7,Summer,Larimer
40.42242,-105.28327,2024-07-31,2.4,n,0,2024,7,Summer,Larimer
40.42223,-105.27839,2024-07-31,2.4,n,0,2024,7,Summer,Larimer
40.42092,-105.24542,2024-07-31,3.62,n,0,2024,7,Summer,Larimer
40.25835,-105.25105,2024-07-31,6.11,n,0,2024,7,Summer,Boulder
40.25815,-105.24559,2024-07-31,3.63,n,0,2024,7,Summer,Boulder
40.25251,-105.25214,2024-07-31,4.75,n,0,2024,7,Summer,Boulder
40.2523,-105.24641,2024-07-31,5.26,n,0,2024,7,Summer,Boulder
40.25196,-105.23746,2024-07-31,3.93,n,0,2024,7,Summer,Boulder
40.25368,-105.24661,2024-07-31,4.22,n,0,2024,7,Summer,Boulder
40.25393,-105.25245,2024-07-31,4.22,n,0,2024,7,Summer,Boulder
39.54202,-105.16152,2024-07-31,11.97,n,0,2024,7,Summer,Jefferson
39.54221,-105.166,2024-07-31,17.11,n,0,2024,7,Summer,Jefferson
39.54183,-105.15709,2024-07-31,11.97,n,0,2024,7,Summer,Jefferson
39.53634,-105.16499,2024-07-31,17.11,n,0,2024,7,Summer,Jefferson
39.53615,-105.16042,2024-07-31,11.97,n,0,2024,7,Summer,Jefferson
39.53596,-105.15592,2024-07-31,11.97,n,0,2024,7,Summer,Jefferson
40.46179,-105.25037,2024-07-31,13.71,n,0,2024,7,Summer,Larimer
40.4651,-105.26264,2024-07-31,6.54,n,0,2024,7,Summer,Larimer
40.46049,-105.24554,2024-07-31,13.71,n,0,2024,7,Summer,Larimer
40.4632,-105.27636,2024-07-31,2.79,n,0,2024,7,Summer,Larimer
40.46201,-105.27194,2024-07-31,2.79,n,0,2024,7,Summer,Larimer
40.46093,-105.26793,2024-07-31,2.35,n,0,2024,7,Summer,Larimer
40.45679,-105.25256,2024-07-31,4.75,n,0,2024,7,Summer,Larimer
40.45562,-105.24821,2024-07-31,4.75,n,0,2024,7,Summer,Larimer
40.46432,-105.28053,2024-07-31,2.22,n,0,2024,7,Summer,Larimer
40.45995,-105.26429,2024-07-31,2.35,n,0,2024,7,Summer,Larimer
40.45441,-105.24374,2024-07-31,1.89,n,0,2024,7,Summer,Larimer
40.45926,-105.28245,2024-07-31,2.22,n,0,2024,7,Summer,Larimer
40.46033,-105.28644,2024-07-31,2.22,n,0,2024,7,Summer,Larimer
40.45812,-105.27824,2024-07-31,2.79,n,0,2024,7,Summer,Larimer
40.44936,-105.24576,2024-07-31,1.89,n,0,2024,7,Summer,Larimer
40.44811,-105.24113,2024-07-31,1.89,n,0,2024,7,Summer,Larimer
40.45665,-105.29347,2024-07-31,8.25,n,0,2024,7,Summer,Larimer
40.45784,-105.29789,2024-07-31,8.25,n,0,2024,7,Summer,Larimer
40.45546,-105.28909,2024-07-31,1.47,n,0,2024,7,Summer,Larimer
40.45429,-105.28474,2024-07-31,1.47,n,0,2024,7,Summer,Larimer
40.45426,-105.30531,2024-07-31,15.15,n,0,2024,7,Summer,Larimer
40.4519,-105.29655,2024-07-31,8.25,n,0,2024,7,Summer,Larimer
40.4507,-105.29211,2024-07-31,1.47,n,0,2024,7,Summer,Larimer
40.4495,-105.2877,2024-07-31,1.47,n,0,2024,7,Summer,Larimer
40.44827,-105.28313,2024-07-31,1.42,n,0,2024,7,Summer,Larimer
40.44702,-105.2785,2024-07-31,1.42,n,0,2024,7,Summer,Larimer
40.44578,-105.27393,2024-07-31,1.56,n,0,2024,7,Summer,Larimer
40.4447,-105.26993,2024-07-31,1.56,n,0,2024,7,Summer,Larimer
40.44962,-105.30876,2024-07-31,17.12,n,0,2024,7,Summer,Larimer
40.44723,-105.29994,2024-07-31,11.28,n,0,2024,7,Summer,Larimer
40.4435,-105.28616,2024-07-31,2.21,n,0,2024,7,Summer,Larimer
40.44599,-105.29533,2024-07-31,2.09,n,0,2024,7,Summer,Larimer
40.44475,-105.29079,2024-07-31,2.09,n,0,2024,7,Summer,Larimer
40.44221,-105.2814,2024-07-31,2.21,n,0,2024,7,Summer,Larimer
40.44093,-105.27665,2024-07-31,2.14,n,0,2024,7,Summer,Larimer
40.43966,-105.27197,2024-07-31,2.14,n,0,2024,7,Summer,Larimer
40.4438,-105.30788,2024-07-31,11.28,n,0,2024,7,Summer,Larimer
40.44595,-105.31581,2024-07-31,17.12,n,0,2024,7,Summer,Larimer
40.44252,-105.30314,2024-07-31,11.28,n,0,2024,7,Summer,Larimer
40.44127,-105.29853,2024-07-31,2.09,n,0,2024,7,Summer,Larimer
40.44003,-105.29393,2024-07-31,2.09,n,0,2024,7,Summer,Larimer
40.43874,-105.2892,2024-07-31,2.21,n,0,2024,7,Summer,Larimer
40.45616,-105.2966,2024-07-31,9.13,n,0,2024,7,Summer,Larimer
40.455,-105.2922,2024-07-31,9.13,n,0,2024,7,Summer,Larimer
40.45385,-105.28781,2024-07-31,1.12,n,0,2024,7,Summer,Larimer
40.45268,-105.28339,2024-07-31,1.12,n,0,2024,7,Summer,Larimer
40.45144,-105.29984,2024-07-31,9.13,n,0,2024,7,Summer,Larimer
40.45026,-105.29533,2024-07-31,9.13,n,0,2024,7,Summer,Larimer
40.44426,-105.27257,2024-07-31,3.16,n,0,2024,7,Summer,Larimer
40.45369,-105.30837,2024-07-31,17.11,n,0,2024,7,Summer,Larimer
40.44909,-105.29089,2024-07-31,1.12,n,0,2024,7,Summer,Larimer
40.4479,-105.28639,2024-07-31,1.12,n,0,2024,7,Summer,Larimer
40.44667,-105.28172,2024-07-31,1.93,n,0,2024,7,Summer,Larimer
40.44544,-105.27705,2024-07-31,1.93,n,0,2024,7,Summer,Larimer
40.44681,-105.3034,2024-07-31,5.85,n,0,2024,7,Summer,Larimer
40.44558,-105.29871,2024-07-31,5.85,n,0,2024,7,Summer,Larimer
40.44436,-105.29409,2024-07-31,1.54,n,0,2024,7,Summer,Larimer
40.44315,-105.28949,2024-07-31,1.54,n,0,2024,7,Summer,Larimer
40.4419,-105.28476,2024-07-31,1.44,n,0,2024,7,Summer,Larimer
40.44063,-105.27995,2024-07-31,1.44,n,0,2024,7,Summer,Larimer
40.43937,-105.27518,2024-07-31,1.99,n,0,2024,7,Summer,Larimer
40.44425,-105.31481,2024-07-31,18.02,n,0,2024,7,Summer,Larimer
40.44323,-105.31093,2024-07-31,18.02,n,0,2024,7,Summer,Larimer
40.44204,-105.30643,2024-07-31,5.85,n,0,2024,7,Summer,Larimer
40.44082,-105.3018,2024-07-31,5.85,n,0,2024,7,Summer,Larimer
40.43962,-105.29724,2024-07-31,1.54,n,0,2024,7,Summer,Larimer
40.43838,-105.29256,2024-07-31,1.54,n,0,2024,7,Summer,Larimer
40.43709,-105.28766,2024-07-31,1.44,n,0,2024,7,Summer,Larimer
40.43432,-105.29829,2024-07-31,5.6,n,0,2024,7,Summer,Larimer
40.43308,-105.29357,2024-07-31,5.6,n,0,2024,7,Summer,Larimer
40.43696,-105.30825,2024-07-31,11.72,n,0,2024,7,Summer,Larimer
40.43193,-105.28922,2024-07-31,5.29,n,0,2024,7,Summer,Larimer
40.42874,-105.2982,2024-07-31,5.6,n,0,2024,7,Summer,Larimer
40.42769,-105.29425,2024-07-31,5.6,n,0,2024,7,Summer,Larimer
40.42664,-105.29031,2024-07-31,5.29,n,0,2024,7,Summer,Larimer
40.42554,-105.28613,2024-07-31,5.29,n,0,2024,7,Summer,Larimer
40.42436,-105.2817,2024-07-31,3.58,n,0,2024,7,Summer,Larimer
40.42313,-105.27705,2024-07-31,3.58,n,0,2024,7,Summer,Larimer
40.41932,-105.28374,2024-07-31,1.32,n,0,2024,7,Summer,Larimer
40.25863,-105.24823,2024-07-31,1.6,n,0,2024,7,Summer,Boulder
40.25243,-105.2461,2024-07-31,1.39,n,0,2024,7,Summer,Boulder
40.24979,-105.23626,2024-07-31,1.68,n,0,2024,7,Summer,Boulder
39.80193,-104.94556,2024-07-31,0.88,n,0,2024,7,Summer,Adams
39.54494,-105.1674,2024-07-31,0.98,n,0,2024,7,Summer,Jefferson
39.54017,-105.17098,2024-07-31,0.98,n,0,2024,7,Summer,Jefferson
39.53899,-105.16663,2024-07-31,1.41,n,0,2024,7,Summer,Jefferson
39.53654,-105.15766,2024-07-31,0.94,n,0,2024,7,Summer,Jefferson
38.19505,-102.57945,2024-07-31,25.48,n,0,2024,7,Summer,Prowers
39.53713,-105.16517,2024-07-31,93.43,n,0,2024,7,Summer,Jefferson
39.5349,-105.17507,2024-07-31,63.47,n,0,2024,7,Summer,Jefferson
39.53401,-105.161,2024-07-31,16.25,n,0,2024,7,Summer,Jefferson
39.53814,-105.16303,2024-07-31,16.25,n,0,2024,7,Summer,Jefferson
39.53591,-105.1727,2024-07-31,108.39,n,0,2024,7,Summer,Jefferson
39.54225,-105.16508,2024-07-31,26.09,n,0,2024,7,Summer,Jefferson
40.25795,-105.24957,2024-07-31,11.58,n,0,2024,7,Summer,Boulder
40.26215,-105.25105,2024-07-31,8.05,n,0,2024,7,Summer,Boulder
40.42219,-105.24574,2024-07-31,8.47,n,0,2024,7,Summer,Larimer
40.42233,-105.28482,2024-07-31,13.32,n,0,2024,7,Summer,Larimer
40.43905,-105.23119,2024-07-31,10.14,n,0,2024,7,Summer,Larimer
40.42665,-105.2857,2024-07-31,13.32,n,0,2024,7,Summer,Larimer
40.42545,-105.29097,2024-07-31,16.95,n,0,2024,7,Summer,Larimer
40.42971,-105.29215,2024-07-31,8.59,n,0,2024,7,Summer,Larimer
40.42847,-105.29761,2024-07-31,8.59,n,0,2024,7,Summer,Larimer
40.43161,-105.3037,2024-07-31,15.11,n,0,2024,7,Summer,Larimer
40.4506,-105.23994,2024-07-31,37.7,n,0,2024,7,Summer,Larimer
40.45483,-105.24123,2024-07-31,37.7,n,0,2024,7,Summer,Larimer
40.45376,-105.2459,2024-07-31,5.31,n,0,2024,7,Summer,Larimer
40.45899,-105.24277,2024-07-31,23.49,n,0,2024,7,Summer,Larimer
40.45685,-105.25223,2024-07-31,19.26,n,0,2024,7,Summer,Larimer
40.44361,-105.31072,2024-07-31,97.74,n,0,2024,7,Summer,Larimer
40.44241,-105.31603,2024-07-31,17.38,n,0,2024,7,Summer,Larimer
40.46315,-105.24432,2024-07-31,23.49,n,0,2024,7,Summer,Larimer
40.46213,-105.24883,2024-07-31,19.26,n,0,2024,7,Summer,Larimer
40.46106,-105.25355,2024-07-31,19.26,n,0,2024,7,Summer,Larimer
40.44983,-105.30325,2024-07-31,20.59,n,0,2024,7,Summer,Larimer
40.44879,-105.30785,2024-07-31,97.74,n,0,2024,7,Summer,Larimer
40.44651,-105.31791,2024-07-31,17.38,n,0,2024,7,Summer,Larimer
40.46407,-105.26022,2024-07-31,9.75,n,0,2024,7,Summer,Larimer
40.46283,-105.26574,2024-07-31,9.75,n,0,2024,7,Summer,Larimer
40.46162,-105.27108,2024-07-31,34.96,n,0,2024,7,Summer,Larimer
40.4605,-105.27605,2024-07-31,34.96,n,0,2024,7,Summer,Larimer
40.45821,-105.2862,2024-07-31,25.85,n,0,2024,7,Summer,Larimer
40.45605,-105.29576,2024-07-31,9.3,n,0,2024,7,Summer,Larimer
40.45393,-105.30515,2024-07-31,21.89,n,0,2024,7,Summer,Larimer
40.45284,-105.30994,2024-07-31,102.37,n,0,2024,7,Summer,Larimer
40.4683,-105.26148,2024-07-31,9.75,n,0,2024,7,Summer,Larimer
40.46584,-105.27239,2024-07-31,34.96,n,0,2024,7,Summer,Larimer
40.46472,-105.27739,2024-07-31,34.96,n,0,2024,7,Summer,Larimer
40.4602,-105.29741,2024-07-31,9.3,n,0,2024,7,Summer,Larimer
40.45913,-105.30216,2024-07-31,21.89,n,0,2024,7,Summer,Larimer
40.45803,-105.307,2024-07-31,21.89,n,0,2024,7,Summer,Larimer
40.45691,-105.31197,2024-07-31,102.37,n,0,2024,7,Summer,Larimer
40.46774,-105.28403,2024-07-31,5.13,n,0,2024,7,Summer,Larimer
39.53498,-105.16982,2024-07-31,16.36,n,0,2024,7,Summer,Jefferson
39.54214,-105.15432,2024-07-31,23.4,n,0,2024,7,Summer,Jefferson
39.54209,-105.16653,2024-07-31,16.36,n,0,2024,7,Summer,Jefferson
39.95542,-105.37073,2024-07-31,4.87,n,0,2024,7,Summer,Boulder
40.42022,-105.28764,2024-07-31,5.7,n,0,2024,7,Summer,Larimer
40.42729,-105.28928,2024-07-31,26.74,n,0,2024,7,Summer,Larimer
40.43431,-105.30274,2024-07-31,16.09,n,0,2024,7,Summer,Larimer
