latitude,longitude,acq_date,frp,confidence,type,Year,Month,Season,County
40.707,-103.1197,2019-01-05,53.2,81,0,2019,1,Winter,
37.0882,-105.084,2019-01-08,24.3,77,0,2019,1,Winter,
38.1084,-103.8768,2019-01-29,11.2,57,0,2019,1,Winter,
37.5436,-103.1038,2019-02-01,25.6,62,0,2019,2,Winter,
40.5408,-104.8271,2019-02-02,29.6,52,0,2019,2,Winter,
40.5499,-104.8276,2019-02-02,25.2,43,0,2019,2,Winter,
39.0274,-105.154,2019-02-05,15.0,66,0,2019,2,Winter,
37.5377,-103.0973,2019-02-05,13.7,51,0,2019,2,Winter,
40.7947,-105.623,2019-02-08,21.1,0,0,2019,2,Winter,
40.793,-105.6358,2019-02-08,63.7,81,0,2019,2,Winter,
39.0526,-105.1558,2019-02-10,8.6,25,0,2019,2,Winter,
40.0259,-102.5455,2019-02-12,17.4,79,0,2019,2,Winter,
40.024,-102.5573,2019-02-12,23.5,83,0,2019,2,Winter,
40.0348,-102.5479,2019-02-12,22.1,84,0,2019,2,Winter,
40.033,-102.5597,2019-02-12,58.4,95,0,2019,2,Winter,
40.1458,-105.4139,2019-02-17,44.5,70,0,2019,2,Winter,
40.3737,-105.5644,2019-02-20,51.3,64,0,2019,2,Winter,
40.3722,-105.5692,2019-02-20,47.2,62,0,2019,2,Winter,
40.7796,-105.6317,2019-02-23,69.5,0,0,2019,2,Winter,
40.7108,-105.7181,2019-02-26,175.4,100,0,2019,2,Winter,
40.7019,-105.7159,2019-02-26,9.1,55,0,2019,2,Winter,
40.709,-105.7301,2019-02-26,192.1,100,0,2019,2,Winter,
40.9419,-105.1026,2019-02-26,6.4,72,0,2019,2,Winter,
40.9401,-105.1143,2019-02-26,6.5,72,0,2019,2,Winter,
40.8114,-105.5325,2019-03-01,28.8,69,0,2019,3,Spring,
38.9144,-105.015,2019-03-05,25.9,72,0,2019,3,Spring,
38.6113,-104.7302,2019-03-08,20.0,65,0,2019,3,Spring,
38.6088,-104.7377,2019-03-08,17.4,67,0,2019,3,Spring,
37.4759,-105.8902,2019-03-09,30.6,86,0,2019,3,Spring,
37.4687,-105.9046,2019-03-09,60.7,94,0,2019,3,Spring,
37.4779,-105.9022,2019-03-09,28.3,85,0,2019,3,Spring,
37.4707,-105.9166,2019-03-09,26.5,84,0,2019,3,Spring,
40.1495,-105.4715,2019-03-12,11.0,52,0,2019,3,Spring,
38.0984,-102.4141,2019-03-16,34.9,78,0,2019,3,Spring,
38.0983,-102.4155,2019-03-16,5.4,61,0,2019,3,Spring,
38.3438,-104.3114,2019-03-18,3.6,44,0,2019,3,Spring,
38.3419,-104.2994,2019-03-18,3.6,47,0,2019,3,Spring,
39.9218,-105.5132,2019-03-19,17.2,63,0,2019,3,Spring,
39.3123,-108.2065,2019-03-19,12.5,78,0,2019,3,Spring,
39.3139,-108.195,2019-03-19,5.9,40,2,2019,3,Spring,
38.0867,-103.1773,2019-03-20,8.4,52,0,2019,3,Spring,
37.2346,-103.5394,2019-03-20,23.7,67,0,2019,3,Spring,
38.4957,-107.8521,2019-03-27,9.9,76,0,2019,3,Spring,
37.392,-104.0857,2019-03-27,14.3,54,0,2019,3,Spring,
37.4056,-103.9933,2019-03-28,9.7,77,0,2019,3,Spring,
37.4041,-104.006,2019-03-28,31.8,89,0,2019,3,Spring,
40.8015,-105.5357,2019-03-28,9.3,54,0,2019,3,Spring,
38.606,-108.0702,2019-03-30,7.7,68,0,2019,3,Spring,
39.823,-104.8863,2019-04-01,49.1,78,2,2019,4,Spring,
37.4075,-103.9895,2019-04-01,7.0,69,0,2019,4,Spring,
38.0865,-103.2052,2019-04-06,15.7,81,0,2019,4,Spring,
38.0704,-103.1894,2019-04-06,11.7,72,0,2019,4,Spring,
40.7121,-105.5818,2019-04-06,13.8,56,0,2019,4,Spring,
40.084,-104.5819,2019-04-08,17.2,63,0,2019,4,Spring,
40.0794,-104.5704,2019-04-08,125.3,98,0,2019,4,Spring,
40.0759,-104.5527,2019-04-08,24.4,77,0,2019,4,Spring,
38.8437,-107.9254,2019-04-08,19.4,84,0,2019,4,Spring,
38.135,-103.5039,2019-04-08,8.7,66,0,2019,4,Spring,
40.1177,-105.871,2019-04-08,10.1,0,0,2019,4,Spring,
40.8118,-105.5191,2019-04-14,43.9,76,0,2019,4,Spring,
38.1055,-102.0956,2019-04-16,19.7,78,0,2019,4,Spring,
38.1072,-102.1093,2019-04-16,29.2,83,0,2019,4,Spring,
39.7437,-104.7089,2019-04-17,5.0,0,0,2019,4,Spring,
39.2483,-107.223,2019-04-18,24.4,64,2,2019,4,Spring,
40.3386,-103.6902,2019-04-19,4.9,40,0,2019,4,Spring,
39.1517,-108.6359,2019-04-19,16.8,78,0,2019,4,Spring,
37.1814,-107.7625,2019-04-19,5.9,53,0,2019,4,Spring,
39.623,-107.1579,2019-04-19,121.1,87,0,2019,4,Spring,
40.9792,-105.374,2019-04-19,21.0,69,0,2019,4,Spring,
40.704,-105.5673,2019-04-20,116.0,77,0,2019,4,Spring,
40.6252,-104.2551,2019-04-21,11.2,74,0,2019,4,Spring,
40.6268,-104.2674,2019-04-21,9.6,72,0,2019,4,Spring,
38.8088,-108.5527,2019-05-05,71.3,97,0,2019,5,Spring,
38.8073,-108.5404,2019-05-05,11.9,56,0,2019,5,Spring,
40.2743,-102.6153,2019-05-05,15.4,70,0,2019,5,Spring,
40.2766,-102.6286,2019-05-05,34.5,85,0,2019,5,Spring,
37.2684,-107.6743,2019-05-05,9.9,40,0,2019,5,Spring,
38.7965,-108.5615,2019-05-05,113.2,82,0,2019,5,Spring,
38.7958,-108.5679,2019-05-05,90.1,80,0,2019,5,Spring,
40.0365,-106.0705,2019-05-06,99.4,80,0,2019,5,Spring,
40.0435,-106.0995,2019-05-06,65.7,74,0,2019,5,Spring,
40.0446,-106.0935,2019-05-06,96.9,81,0,2019,5,Spring,
40.4347,-104.9638,2019-05-12,3.9,54,0,2019,5,Spring,
37.4992,-103.2925,2019-05-13,50.9,74,0,2019,5,Spring,
37.4973,-103.2635,2019-05-13,23.3,59,0,2019,5,Spring,
37.5075,-103.2983,2019-05-13,18.0,50,0,2019,5,Spring,
37.5054,-103.2693,2019-05-13,25.4,61,0,2019,5,Spring,
37.3769,-103.317,2019-05-13,40.5,71,0,2019,5,Spring,
37.5451,-103.112,2019-05-14,66.8,97,0,2019,5,Spring,
37.5432,-103.1002,2019-05-14,16.2,71,0,2019,5,Spring,
37.5001,-103.289,2019-05-14,50.6,93,0,2019,5,Spring,
37.3956,-103.3336,2019-05-14,36.7,88,0,2019,5,Spring,
37.5454,-103.1158,2019-05-14,16.3,59,0,2019,5,Spring,
37.5378,-103.2093,2019-05-16,56.3,95,0,2019,5,Spring,
37.5362,-103.1978,2019-05-16,30.1,85,0,2019,5,Spring,
37.5316,-103.1823,2019-05-17,104.3,86,0,2019,5,Spring,
37.5248,-103.1535,2019-05-17,51.2,76,0,2019,5,Spring,
37.5212,-103.1619,2019-05-17,76.6,81,0,2019,5,Spring,
37.5279,-103.1911,2019-05-17,63.5,79,0,2019,5,Spring,
37.5236,-103.1724,2019-05-17,7.4,64,0,2019,5,Spring,
37.4082,-103.3316,2019-05-25,60.3,94,0,2019,5,Spring,
37.3987,-103.3334,2019-05-25,13.1,72,0,2019,5,Spring,
37.5502,-103.2015,2019-05-27,30.2,77,0,2019,5,Spring,
37.5389,-103.2028,2019-05-27,9.1,18,0,2019,5,Spring,
37.5511,-103.2072,2019-05-27,13.6,53,0,2019,5,Spring,
37.5398,-103.2086,2019-05-27,14.9,56,0,2019,5,Spring,
37.5437,-103.214,2019-05-27,43.0,72,0,2019,5,Spring,
37.5491,-103.1903,2019-05-27,19.3,49,0,2019,5,Spring,
37.5472,-103.2224,2019-05-27,30.1,65,0,2019,5,Spring,
37.522,-103.1988,2019-05-28,16.1,61,0,2019,5,Spring,
37.519,-103.1831,2019-05-28,14.7,56,0,2019,5,Spring,
37.5172,-103.2003,2019-05-28,23.3,77,0,2019,5,Spring,
37.5199,-103.1859,2019-05-28,6.8,44,0,2019,5,Spring,
37.5272,-103.2034,2019-05-28,28.8,81,0,2019,5,Spring,
37.4964,-103.2867,2019-05-31,16.8,72,0,2019,5,Spring,
39.1933,-103.7685,2019-06-03,32.3,79,0,2019,6,Summer,
39.1825,-103.7702,2019-06-03,9.6,52,0,2019,6,Summer,
37.2875,-107.1525,2019-06-04,5.9,54,0,2019,6,Summer,
37.2854,-107.1401,2019-06-04,17.8,77,0,2019,6,Summer,
40.4342,-104.9686,2019-06-06,4.8,57,0,2019,6,Summer,
37.4829,-108.4394,2019-06-07,23.6,74,0,2019,6,Summer,
37.4918,-108.4415,2019-06-07,113.6,100,0,2019,6,Summer,
37.4906,-108.4463,2019-06-08,22.9,70,0,2019,6,Summer,
37.5012,-108.4445,2019-06-08,34.8,78,0,2019,6,Summer,
37.4884,-108.4668,2019-06-09,30.7,68,0,2019,6,Summer,
37.5102,-108.4547,2019-06-09,14.9,50,0,2019,6,Summer,
37.4993,-108.4579,2019-06-09,36.7,72,0,2019,6,Summer,
37.4884,-108.4611,2019-06-09,45.3,82,0,2019,6,Summer,
37.4993,-108.4637,2019-06-09,30.8,60,0,2019,6,Summer,
37.4859,-108.464,2019-06-09,14.3,19,0,2019,6,Summer,
37.4977,-108.4532,2019-06-09,14.1,48,0,2019,6,Summer,
37.5096,-108.4425,2019-06-09,90.9,98,0,2019,6,Summer,
37.5073,-108.4558,2019-06-09,212.8,100,0,2019,6,Summer,
37.3991,-107.8098,2019-06-11,32.6,72,0,2019,6,Summer,
38.7605,-108.6966,2019-06-14,24.2,79,0,2019,6,Summer,
37.7722,-108.6805,2019-06-23,8.6,40,0,2019,6,Summer,
40.9837,-104.39,2019-06-24,11.7,74,0,2019,6,Summer,
37.7253,-108.6724,2019-06-24,12.1,46,0,2019,6,Summer,
37.5396,-103.4071,2019-06-24,8.0,59,0,2019,6,Summer,
37.7682,-108.7157,2019-06-24,95.3,70,0,2019,6,Summer,
37.7322,-108.658,2019-06-27,7.7,33,0,2019,6,Summer,
37.7363,-108.6823,2019-06-27,13.9,70,0,2019,6,Summer,
37.7302,-108.6457,2019-06-27,8.0,41,0,2019,6,Summer,
37.7345,-108.6648,2019-06-28,23.8,68,0,2019,6,Summer,
37.7329,-108.6793,2019-06-28,20.1,64,0,2019,6,Summer,
37.7244,-108.6628,2019-06-28,22.6,65,0,2019,6,Summer,
37.7451,-108.6537,2019-06-30,27.5,73,0,2019,6,Summer,
37.7467,-108.6423,2019-06-30,22.4,68,0,2019,6,Summer,
38.4555,-104.8521,2019-07-04,61.0,99,0,2019,7,Summer,
39.2828,-105.8734,2019-07-06,8.8,0,0,2019,7,Summer,
40.5833,-105.595,2019-07-09,48.9,24,0,2019,7,Summer,
40.5744,-105.5596,2019-07-09,127.9,80,0,2019,7,Summer,
40.5741,-105.5645,2019-07-09,139.2,82,0,2019,7,Summer,
40.5741,-105.5748,2019-07-09,63.5,93,0,2019,7,Summer,
38.2757,-107.9534,2019-07-09,12.5,55,0,2019,7,Summer,
38.2773,-107.9421,2019-07-09,27.7,83,0,2019,7,Summer,
40.5757,-105.5604,2019-07-09,17.7,71,0,2019,7,Summer,
40.58,-105.5704,2019-07-10,45.0,89,0,2019,7,Summer,
40.5784,-105.5571,2019-07-10,11.6,60,0,2019,7,Summer,
40.8566,-105.585,2019-07-11,411.6,100,0,2019,7,Summer,
40.8583,-105.5733,2019-07-11,287.0,100,0,2019,7,Summer,
37.3614,-107.7447,2019-07-17,10.8,61,0,2019,7,Summer,
38.1616,-108.3003,2019-07-17,141.4,72,0,2019,7,Summer,
38.1653,-108.2567,2019-07-17,104.5,56,0,2019,7,Summer,
38.1637,-108.3044,2019-07-17,109.4,64,0,2019,7,Summer,
37.0984,-102.8964,2019-07-18,72.6,74,0,2019,7,Summer,
37.0904,-102.9347,2019-07-18,220.5,89,0,2019,7,Summer,
37.1069,-102.9331,2019-07-18,191.3,87,0,2019,7,Summer,
37.1005,-102.9394,2019-07-18,259.7,91,0,2019,7,Summer,
37.0886,-102.8918,2019-07-18,58.1,72,0,2019,7,Summer,
37.3596,-107.7589,2019-07-18,210.5,97,0,2019,7,Summer,
37.0801,-102.9158,2019-07-18,117.4,81,0,2019,7,Summer,
37.078,-102.9216,2019-07-18,88.2,78,0,2019,7,Summer,
37.354,-107.7335,2019-07-18,36.6,60,0,2019,7,Summer,
37.3661,-107.7657,2019-07-18,43.1,91,0,2019,7,Summer,
37.3586,-107.7584,2019-07-18,453.6,100,0,2019,7,Summer,
37.3604,-107.7472,2019-07-18,35.9,87,0,2019,7,Summer,
37.3497,-107.7561,2019-07-18,10.7,49,0,2019,7,Summer,
37.3514,-107.7451,2019-07-18,35.7,87,0,2019,7,Summer,
37.0936,-102.9536,2019-07-18,40.1,91,0,2019,7,Summer,
37.0951,-102.9398,2019-07-18,32.1,77,0,2019,7,Summer,
37.0758,-102.9308,2019-07-18,43.7,92,0,2019,7,Summer,
37.3569,-107.7695,2019-07-18,73.8,99,0,2019,7,Summer,
39.9987,-108.2043,2019-07-19,14.9,50,0,2019,7,Summer,
39.997,-108.225,2019-07-19,14.7,49,0,2019,7,Summer,
39.9983,-108.2151,2019-07-19,141.0,88,0,2019,7,Summer,
40.0017,-108.2224,2019-07-19,114.9,86,0,2019,7,Summer,
39.9964,-108.2469,2019-07-19,37.9,70,0,2019,7,Summer,
40.0023,-108.2192,2019-07-20,14.2,51,0,2019,7,Summer,
38.5093,-104.6344,2019-07-20,24.6,85,0,2019,7,Summer,
40.2489,-103.5543,2019-07-29,113.1,95,0,2019,7,Summer,
40.253,-103.5742,2019-07-29,283.7,100,0,2019,7,Summer,
40.249,-103.5692,2019-07-29,281.4,100,0,2019,7,Summer,
40.2602,-103.5651,2019-07-29,104.7,94,0,2019,7,Summer,
37.1179,-107.4362,2019-07-29,10.5,37,0,2019,7,Summer,
37.1233,-107.4327,2019-07-30,6.7,51,0,2019,7,Summer,
39.4965,-102.2261,2019-08-11,57.9,88,0,2019,8,Summer,
39.5042,-102.2242,2019-08-11,47.6,86,0,2019,8,Summer,
39.4998,-102.2455,2019-08-11,29.7,77,0,2019,8,Summer,
40.4319,-104.9721,2019-08-14,5.1,42,0,2019,8,Summer,
37.7798,-103.3166,2019-08-16,22.7,47,0,2019,8,Summer,
39.9616,-108.3184,2019-08-17,10.5,66,0,2019,8,Summer,
40.2942,-107.4298,2019-08-18,14.5,68,0,2019,8,Summer,
40.8323,-105.5864,2019-08-18,21.0,81,0,2019,8,Summer,
40.8307,-105.5744,2019-08-18,19.3,79,0,2019,8,Summer,
40.3054,-107.4409,2019-08-18,56.4,92,0,2019,8,Summer,
40.3038,-107.4277,2019-08-18,22.5,78,0,2019,8,Summer,
40.2958,-107.4429,2019-08-18,39.0,86,0,2019,8,Summer,
40.8296,-105.5758,2019-08-18,27.2,55,0,2019,8,Summer,
40.3036,-107.4267,2019-08-18,122.3,82,0,2019,8,Summer,
40.2963,-107.4566,2019-08-18,140.8,84,0,2019,8,Summer,
40.3038,-107.4309,2019-08-18,132.9,83,0,2019,8,Summer,
40.2964,-107.4605,2019-08-18,72.2,70,0,2019,8,Summer,
40.8329,-105.5953,2019-08-19,15.2,68,0,2019,8,Summer,
37.5725,-108.4811,2019-08-20,569.8,100,0,2019,8,Summer,
37.5707,-108.461,2019-08-20,804.7,100,0,2019,8,Summer,
37.5687,-108.44,2019-08-20,51.5,50,0,2019,8,Summer,
37.5626,-108.5032,2019-08-20,180.5,100,0,2019,8,Summer,
37.5608,-108.4832,2019-08-20,459.0,100,0,2019,8,Summer,
37.5589,-108.4628,2019-08-20,99.3,85,0,2019,8,Summer,
37.5584,-108.5092,2019-08-20,55.9,56,0,2019,8,Summer,
37.5467,-108.4783,2019-08-20,278.5,98,0,2019,8,Summer,
37.5447,-108.5067,2019-08-20,214.4,89,0,2019,8,Summer,
37.5605,-108.4801,2019-08-20,148.1,87,0,2019,8,Summer,
37.5517,-108.4832,2019-08-20,294.7,99,0,2019,8,Summer,
37.5498,-108.5123,2019-08-20,99.4,70,0,2019,8,Summer,
37.5654,-108.4856,2019-08-20,84.2,73,0,2019,8,Summer,
37.553,-108.4831,2019-08-21,16.6,38,0,2019,8,Summer,
37.5559,-108.4792,2019-08-21,14.6,56,0,2019,8,Summer,
39.189,-108.711,2019-08-23,9.5,66,0,2019,8,Summer,
39.1873,-108.6996,2019-08-23,20.5,81,0,2019,8,Summer,
39.2122,-108.6902,2019-08-23,75.8,75,0,2019,8,Summer,
39.3707,-107.7694,2019-08-24,7.8,58,0,2019,8,Summer,
39.3675,-107.7928,2019-08-24,10.8,74,0,2019,8,Summer,
39.3691,-107.7812,2019-08-24,36.3,100,0,2019,8,Summer,
39.3753,-107.77,2019-08-24,11.3,44,0,2019,8,Summer,
39.3674,-107.7851,2019-08-24,20.4,63,0,2019,8,Summer,
39.3749,-107.7802,2019-08-26,7.8,56,0,2019,8,Summer,
39.3729,-107.7923,2019-08-26,19.1,95,0,2019,8,Summer,
39.3771,-107.785,2019-08-26,7.6,50,0,2019,8,Summer,
39.4768,-108.7661,2019-09-02,48.0,70,0,2019,9,Fall,
39.4779,-108.7663,2019-09-02,54.4,95,0,2019,9,Fall,
37.1251,-106.2659,2019-09-05,267.1,100,0,2019,9,Fall,
37.1268,-106.2809,2019-09-05,26.6,69,0,2019,9,Fall,
37.124,-106.2683,2019-09-05,119.9,28,0,2019,9,Fall,
39.7471,-108.3098,2019-09-06,68.1,94,0,2019,9,Fall,
39.7496,-108.3233,2019-09-06,35.3,85,0,2019,9,Fall,
37.2649,-107.3948,2019-09-06,26.8,69,0,2019,9,Fall,
37.2705,-107.405,2019-09-06,56.9,86,0,2019,9,Fall,
37.2681,-107.411,2019-09-06,31.9,74,0,2019,9,Fall,
39.7432,-108.3025,2019-09-07,85.4,91,0,2019,9,Fall,
39.7357,-108.2942,2019-09-07,320.9,100,0,2019,9,Fall,
39.7339,-108.3149,2019-09-07,458.9,100,0,2019,9,Fall,
39.7457,-108.3161,2019-09-07,95.8,92,0,2019,9,Fall,
39.7612,-108.2757,2019-09-07,53.6,73,0,2019,9,Fall,
39.7593,-108.2969,2019-09-07,43.7,57,0,2019,9,Fall,
39.7416,-108.3226,2019-09-07,67.6,85,0,2019,9,Fall,
39.7567,-108.2828,2019-09-07,72.2,89,0,2019,9,Fall,
39.7668,-108.3046,2019-09-07,30.2,76,0,2019,9,Fall,
37.2738,-107.3837,2019-09-09,23.5,71,0,2019,9,Fall,
37.2722,-107.3975,2019-09-09,24.6,72,0,2019,9,Fall,
38.1767,-106.5314,2019-09-09,14.5,38,0,2019,9,Fall,
37.2921,-107.1224,2019-09-10,7.6,70,0,2019,9,Fall,
37.2832,-107.1244,2019-09-10,7.0,63,0,2019,9,Fall,
37.2757,-107.3973,2019-09-10,24.0,82,0,2019,9,Fall,
37.2741,-107.3861,2019-09-10,23.1,81,0,2019,9,Fall,
38.4125,-106.0061,2019-09-10,59.2,95,0,2019,9,Fall,
38.4196,-105.9929,2019-09-10,17.4,73,0,2019,9,Fall,
38.4108,-105.9949,2019-09-10,105.0,100,0,2019,9,Fall,
38.4036,-106.0081,2019-09-10,15.4,48,0,2019,9,Fall,
37.2896,-107.133,2019-09-10,44.7,58,0,2019,9,Fall,
37.2863,-107.1255,2019-09-10,35.8,46,0,2019,9,Fall,
38.4253,-105.9936,2019-09-11,21.7,89,0,2019,9,Fall,
37.8837,-108.8482,2019-09-12,46.8,57,0,2019,9,Fall,
40.147,-104.7436,2019-09-13,14.8,83,0,2019,9,Fall,
38.0804,-108.1243,2019-09-13,9.9,10,0,2019,9,Fall,
38.073,-108.1458,2019-09-13,16.4,46,0,2019,9,Fall,
38.1551,-106.5359,2019-09-13,246.6,100,0,2019,9,Fall,
38.1599,-106.5588,2019-09-13,19.9,33,0,2019,9,Fall,
38.1628,-106.5524,2019-09-13,119.7,91,0,2019,9,Fall,
37.867,-108.8333,2019-09-13,17.4,64,0,2019,9,Fall,
37.1326,-106.2756,2019-09-13,190.1,100,0,2019,9,Fall,
37.1308,-106.287,2019-09-13,12.3,54,0,2019,9,Fall,
37.2678,-107.1247,2019-09-13,9.4,54,0,2019,9,Fall,
37.277,-107.127,2019-09-13,18.8,71,0,2019,9,Fall,
37.2751,-107.1387,2019-09-13,200.9,100,0,2019,9,Fall,
37.2732,-107.1505,2019-09-13,63.9,95,0,2019,9,Fall,
37.2317,-107.4655,2019-09-13,8.8,32,0,2019,9,Fall,
37.2382,-107.46,2019-09-13,8.1,35,0,2019,9,Fall,
37.2362,-107.4721,2019-09-13,7.9,35,0,2019,9,Fall,
38.157,-106.5318,2019-09-13,47.5,93,0,2019,9,Fall,
38.1553,-106.5433,2019-09-13,183.4,100,0,2019,9,Fall,
37.8779,-108.843,2019-09-13,35.1,84,0,2019,9,Fall,
38.0733,-108.1329,2019-09-13,17.4,66,0,2019,9,Fall,
38.0711,-108.1458,2019-09-13,53.4,92,0,2019,9,Fall,
38.0688,-108.1595,2019-09-13,18.9,62,0,2019,9,Fall,
38.0826,-108.1358,2019-09-13,11.3,33,0,2019,9,Fall,
38.0805,-108.1485,2019-09-13,97.3,100,0,2019,9,Fall,
37.1343,-106.2643,2019-09-13,29.5,86,0,2019,9,Fall,
38.0782,-108.1617,2019-09-13,23.8,77,0,2019,9,Fall,
39.7877,-108.2864,2019-09-13,14.8,79,0,2019,9,Fall,
39.7898,-108.2738,2019-09-13,13.1,77,0,2019,9,Fall,
39.7973,-108.2698,2019-09-13,22.2,83,0,2019,9,Fall,
39.7952,-108.2822,2019-09-13,66.5,96,0,2019,9,Fall,
37.721,-106.2399,2019-09-14,60.8,86,0,2019,9,Fall,
37.8888,-108.8549,2019-09-14,44.5,69,0,2019,9,Fall,
37.8871,-108.8302,2019-09-14,41.3,68,0,2019,9,Fall,
37.8918,-108.8341,2019-09-14,27.4,48,0,2019,9,Fall,
37.8784,-108.8359,2019-09-14,34.6,61,0,2019,9,Fall,
37.227,-107.4567,2019-09-14,20.4,41,0,2019,9,Fall,
37.235,-107.4622,2019-09-14,19.1,41,0,2019,9,Fall,
39.7661,-104.4205,2019-09-14,45.7,67,0,2019,9,Fall,
39.7549,-104.4625,2019-09-14,234.0,89,0,2019,9,Fall,
39.7642,-104.4593,2019-09-14,300.0,92,0,2019,9,Fall,
38.4028,-106.0286,2019-09-14,76.9,43,0,2019,9,Fall,
38.4192,-106.0033,2019-09-14,1770.4,100,0,2019,9,Fall,
38.4174,-106.0317,2019-09-14,52.6,47,0,2019,9,Fall,
38.4051,-105.9749,2019-09-14,1387.0,100,0,2019,9,Fall,
38.4036,-106.0027,2019-09-14,4364.7,100,0,2019,9,Fall,
38.4182,-106.007,2019-09-14,1924.1,100,0,2019,9,Fall,
37.2674,-107.1662,2019-09-14,108.9,81,0,2019,9,Fall,
37.2693,-107.1389,2019-09-14,65.3,66,0,2019,9,Fall,
37.8736,-108.8577,2019-09-14,118.2,92,0,2019,9,Fall,
37.8756,-108.8343,2019-09-14,78.3,85,0,2019,9,Fall,
38.4063,-105.9708,2019-09-14,872.1,94,0,2019,9,Fall,
38.4046,-105.9989,2019-09-14,5644.4,100,0,2019,9,Fall,
39.8023,-108.2831,2019-09-14,135.0,92,0,2019,9,Fall,
40.5248,-108.6311,2019-09-14,35.1,71,0,2019,9,Fall,
40.5228,-108.6575,2019-09-14,18.6,56,0,2019,9,Fall,
38.4248,-105.9921,2019-09-15,126.8,100,0,2019,9,Fall,
38.4203,-106.0144,2019-09-15,35.0,85,0,2019,9,Fall,
38.4237,-105.9767,2019-09-15,15.4,12,0,2019,9,Fall,
38.4195,-105.9966,2019-09-15,67.4,100,0,2019,9,Fall,
38.4307,-106.0016,2019-09-15,42.1,92,0,2019,9,Fall,
38.4295,-105.9888,2019-09-15,22.4,94,0,2019,9,Fall,
38.42,-105.9899,2019-09-15,19.8,90,0,2019,9,Fall,
40.7539,-105.3656,2019-09-15,9.8,59,0,2019,9,Fall,
40.7438,-105.3692,2019-09-15,31.7,85,0,2019,9,Fall,
40.522,-108.6311,2019-09-15,7.5,62,0,2019,9,Fall,
40.531,-108.6286,2019-09-15,5.7,47,0,2019,9,Fall,
40.7406,-105.3729,2019-09-15,16.7,77,0,2019,9,Fall,
40.7518,-105.3632,2019-09-15,40.9,90,0,2019,9,Fall,
40.7497,-105.3756,2019-09-15,164.7,100,0,2019,9,Fall,
40.7477,-105.3879,2019-09-15,35.5,88,0,2019,9,Fall,
40.5382,-107.6716,2019-09-17,53.2,64,0,2019,9,Fall,
40.5332,-107.6947,2019-09-17,71.3,88,0,2019,9,Fall,
40.5502,-107.676,2019-09-17,1106.7,100,0,2019,9,Fall,
40.5451,-107.6993,2019-09-17,264.4,100,0,2019,9,Fall,
40.535,-108.6385,2019-09-22,17.3,77,0,2019,9,Fall,
38.422,-105.9849,2019-09-22,70.9,96,0,2019,9,Fall,
38.4238,-105.9734,2019-09-22,180.8,100,0,2019,9,Fall,
40.5203,-108.6475,2019-09-22,17.9,73,0,2019,9,Fall,
40.5228,-108.6335,2019-09-22,22.7,77,0,2019,9,Fall,
38.4299,-105.976,2019-09-23,25.3,78,0,2019,9,Fall,
38.4288,-105.9783,2019-09-23,45.7,62,0,2019,9,Fall,
38.4331,-105.9677,2019-09-23,86.2,98,0,2019,9,Fall,
38.4321,-105.9778,2019-09-23,45.8,62,0,2019,9,Fall,
39.5535,-107.9552,2019-09-24,14.7,73,0,2019,9,Fall,
38.4081,-105.9913,2019-09-24,24.2,66,0,2019,9,Fall,
39.5463,-107.9472,2019-09-24,24.7,65,0,2019,9,Fall,
40.1922,-103.7501,2019-09-24,21.6,75,0,2019,9,Fall,
39.5531,-107.9538,2019-09-24,36.9,76,0,2019,9,Fall,
39.5449,-107.91,2019-09-25,59.5,41,0,2019,9,Fall,
39.5359,-107.9189,2019-09-25,56.3,52,0,2019,9,Fall,
39.5413,-107.9494,2019-09-25,29.0,82,0,2019,9,Fall,
39.5512,-107.9516,2019-09-25,43.1,87,0,2019,9,Fall,
39.5431,-107.9336,2019-09-25,17.4,61,0,2019,9,Fall,
38.4287,-105.9993,2019-09-27,6.4,16,0,2019,9,Fall,
38.4321,-105.9769,2019-09-27,12.1,78,0,2019,9,Fall,
38.4021,-105.993,2019-09-27,12.9,78,0,2019,9,Fall,
38.401,-105.9727,2019-09-28,18.8,70,0,2019,9,Fall,
40.1056,-108.0167,2019-09-28,36.0,83,0,2019,9,Fall,
38.4027,-105.9865,2019-09-28,10.0,28,0,2019,9,Fall,
40.7716,-104.1086,2019-09-28,7.8,20,0,2019,9,Fall,
40.0983,-108.0544,2019-09-28,73.2,64,0,2019,9,Fall,
39.2086,-106.5835,2019-09-29,14.0,56,0,2019,9,Fall,
39.2115,-106.5908,2019-09-29,406.7,100,0,2019,9,Fall,
39.223,-106.5863,2019-09-29,51.8,79,0,2019,9,Fall,
39.2075,-106.572,2019-09-29,58.9,82,0,2019,9,Fall,
38.4068,-105.991,2019-09-29,31.1,49,0,2019,9,Fall,
38.4052,-106.0024,2019-09-29,50.5,87,0,2019,9,Fall,
39.2223,-106.5971,2019-09-29,8.5,54,0,2019,9,Fall,
39.224,-106.5859,2019-09-29,53.6,94,0,2019,9,Fall,
39.2134,-106.5949,2019-09-29,67.5,97,0,2019,9,Fall,
39.2151,-106.5835,2019-09-29,276.9,100,0,2019,9,Fall,
39.2063,-106.5812,2019-09-29,24.3,83,0,2019,9,Fall,
38.4284,-106.0152,2019-09-30,1407.4,100,0,2019,9,Fall,
38.4,-106.0045,2019-09-30,320.2,97,0,2019,9,Fall,
38.4164,-105.9794,2019-09-30,437.5,100,0,2019,9,Fall,
